cell,city,geometry,wkt
8811b214cbfffff,Глухів,"POLYGON ((33.90824421960087 51.68423982222941, 33.90486576230826 51.68044493408545, 33.90906486727782 51.676613448904504, 33.91664186322178 51.67657672739072, 33.92002062577196 51.68037143323022, 33.91582208723347 51.684203042887546, 33.90824421960087 51.68423982222941))","POLYGON ((33.90824421960087 51.68423982222941, 33.90486576230826 51.68044493408545, 33.90906486727782 51.676613448904504, 33.91664186322178 51.67657672739072, 33.92002062577196 51.68037143323022, 33.91582208723347 51.684203042887546, 33.90824421960087 51.68423982222941))"
881e6bda5dfffff,Кременчук,"POLYGON ((33.44379016227264 49.13754560879198, 33.440550104501924 49.13357922047916, 33.44463334956483 49.129643247765934, 33.4519561384833 49.12967354661232, 33.455196494696494 49.13363975444668, 33.451113763650675 49.13757584391365, 33.44379016227264 49.13754560879198))","POLYGON ((33.44379016227264 49.13754560879198, 33.440550104501924 49.13357922047916, 33.44463334956483 49.129643247765934, 33.4519561384833 49.12967354661232, 33.455196494696494 49.13363975444668, 33.451113763650675 49.13757584391365, 33.44379016227264 49.13754560879198))"
881e4082c5fffff,Христинівка,"POLYGON ((29.970576150133397 48.81564461957727, 29.967503380831804 48.81154181622077, 29.971798910424162 48.80769529186178, 29.97916680349868 48.80795142952138, 29.982239973131247 48.812054066327164, 29.977944849461252 48.81590073202862, 29.970576150133397 48.81564461957727))","POLYGON ((29.970576150133397 48.81564461957727, 29.967503380831804 48.81154181622077, 29.971798910424162 48.80769529186178, 29.97916680349868 48.80795142952138, 29.982239973131247 48.812054066327164, 29.977944849461252 48.81590073202862, 29.970576150133397 48.81564461957727))"
881e6e6d11fffff,Черкаси,"POLYGON ((32.039327159782694 49.431779298726944, 32.03613404400692 49.42778092711854, 32.04033021060042 49.4238980643424, 32.04771901614147 49.424013444240366, 32.05091247624612 49.42801164014807, 32.04671678658545 49.431894631860644, 32.039327159782694 49.431779298726944))","POLYGON ((32.039327159782694 49.431779298726944, 32.03613404400692 49.42778092711854, 32.04033021060042 49.4238980643424, 32.04771901614147 49.424013444240366, 32.05091247624612 49.42801164014807, 32.04671678658545 49.431894631860644, 32.039327159782694 49.431779298726944))"
881e71248dfffff,Вінниця,"POLYGON ((28.502544580584093 49.246706301314966, 28.49952511977801 49.242582731206525, 28.503936477701004 49.23880436555187, 28.511366933339314 49.239149418261775, 28.514386842222358 49.24327282942912, 28.50997584749461 49.24705134683396, 28.502544580584093 49.246706301314966))","POLYGON ((28.502544580584093 49.246706301314966, 28.49952511977801 49.242582731206525, 28.503936477701004 49.23880436555187, 28.511366933339314 49.239149418261775, 28.514386842222358 49.24327282942912, 28.50997584749461 49.24705134683396, 28.502544580584093 49.246706301314966))"
881e44348bfffff,Жашків,"POLYGON ((30.092532345316993 49.25399934408862, 30.08943556071598 49.249925850561134, 30.093748874741564 49.24609508581189, 30.101158558844002 49.2463376725664, 30.10425574491704 49.250410998786904, 30.099942845520385 49.25424190556428, 30.092532345316993 49.25399934408862))","POLYGON ((30.092532345316993 49.25399934408862, 30.08943556071598 49.249925850561134, 30.093748874741564 49.24609508581189, 30.101158558844002 49.2463376725664, 30.10425574491704 49.250410998786904, 30.099942845520385 49.25424190556428, 30.092532345316993 49.25399934408862))"
881e6e6c27fffff,Черкаси,"POLYGON ((32.060494747954976 49.440004158014936, 32.05730034212602 49.43600699706982, 32.06149555448186 49.432123876485136, 32.06888469509453 49.4322377880399, 32.072079444679076 49.43623477320462, 32.06788470999999 49.44011802259707, 32.060494747954976 49.440004158014936))","POLYGON ((32.060494747954976 49.440004158014936, 32.05730034212602 49.43600699706982, 32.06149555448186 49.432123876485136, 32.06888469509453 49.4322377880399, 32.072079444679076 49.43623477320462, 32.06788470999999 49.44011802259707, 32.060494747954976 49.440004158014936))"
881e6bda43fffff,Кременчук,"POLYGON ((33.433226601918285 49.13354825741967, 33.4299871568969 49.129581258025496, 33.43407091562087 49.12564540213815, 33.44139360580707 49.12567642881965, 33.44463334956483 49.129643247765934, 33.440550104501924 49.13357922047916, 33.433226601918285 49.13354825741967))","POLYGON ((33.433226601918285 49.13354825741967, 33.4299871568969 49.129581258025496, 33.43407091562087 49.12564540213815, 33.44139360580707 49.12567642881965, 33.44463334956483 49.129643247765934, 33.440550104501924 49.13357922047916, 33.433226601918285 49.13354825741967))"
881e637abdfffff,Біла Церква,"POLYGON ((30.155367881696584 49.79024296727641, 30.15224529240339 49.78620311225363, 30.156586370992596 49.7823949125742, 30.164049616199975 49.7826264243187, 30.167172611003842 49.7866661114327, 30.162831955196776 49.79047445471528, 30.155367881696584 49.79024296727641))","POLYGON ((30.155367881696584 49.79024296727641, 30.15224529240339 49.78620311225363, 30.156586370992596 49.7823949125742, 30.164049616199975 49.7826264243187, 30.167172611003842 49.7866661114327, 30.162831955196776 49.79047445471528, 30.155367881696584 49.79024296727641))"
881e4d9613fffff,Дніпро,"POLYGON ((34.99432562536949 48.41317658330098, 34.99105592875288 48.409225184047, 34.994990255467584 48.40521789155482, 35.002193732962446 48.40516189743985, 35.00546367500324 48.40911311160635, 35.00152989422169 48.413120504974295, 34.99432562536949 48.41317658330098))","POLYGON ((34.99432562536949 48.41317658330098, 34.99105592875288 48.409225184047, 34.994990255467584 48.40521789155482, 35.002193732962446 48.40516189743985, 35.00546367500324 48.40911311160635, 35.00152989422169 48.413120504974295, 34.99432562536949 48.41317658330098))"
881e695311fffff,Полтава,"POLYGON ((34.575902712427606 49.581042093604324, 34.572596971527055 49.57714294200942, 34.57662467182131 49.57319598473116, 34.58395756094907 49.57314807016453, 34.58726356839897 49.57704703843441, 34.58323642027393 49.580994104595156, 34.575902712427606 49.581042093604324))","POLYGON ((34.575902712427606 49.581042093604324, 34.572596971527055 49.57714294200942, 34.57662467182131 49.57319598473116, 34.58395756094907 49.57314807016453, 34.58726356839897 49.57704703843441, 34.58323642027393 49.580994104595156, 34.575902712427606 49.581042093604324))"
882d640803fffff,Павлоград,"POLYGON ((35.93632616461659 48.49722224659898, 35.933017700418795 48.49331127982506, 35.936888107672644 48.4892845779086, 35.94406640786779 48.48916875022085, 35.94737508912234 48.49307953009583, 35.943505253220295 48.49710632455553, 35.93632616461659 48.49722224659898))","POLYGON ((35.93632616461659 48.49722224659898, 35.933017700418795 48.49331127982506, 35.936888107672644 48.4892845779086, 35.94406640786779 48.48916875022085, 35.94737508912234 48.49307953009583, 35.943505253220295 48.49710632455553, 35.93632616461659 48.49722224659898))"
881e639a93fffff,Немішаєве,"POLYGON ((30.07867783078159 50.564426986365945, 30.0755250347424 50.56043132855746, 30.079918184824386 50.55666215581411, 30.087463701563983 50.55688849358252, 30.090616914330383 50.56088398315513, 30.086224193740605 50.56465330319958, 30.07867783078159 50.564426986365945))","POLYGON ((30.07867783078159 50.564426986365945, 30.0755250347424 50.56043132855746, 30.079918184824386 50.55666215581411, 30.087463701563983 50.55688849358252, 30.090616914330383 50.56088398315513, 30.086224193740605 50.56465330319958, 30.07867783078159 50.564426986365945))"
881f5a395dfffff,Ковель,"POLYGON ((24.666338541946683 51.20887553699932, 24.66344322919812 51.20476200832751, 24.668198353116683 51.20122058157393, 24.675848544406115 51.20179250675887, 24.678744442188155 51.20590589775418, 24.673989563756145 51.20944750125214, 24.666338541946683 51.20887553699932))","POLYGON ((24.666338541946683 51.20887553699932, 24.66344322919812 51.20476200832751, 24.668198353116683 51.20122058157393, 24.675848544406115 51.20179250675887, 24.678744442188155 51.20590589775418, 24.673989563756145 51.20944750125214, 24.666338541946683 51.20887553699932))"
881e652c87fffff,Чернігів,"POLYGON ((31.32683700647444 51.515016469627675, 31.323581493505134 51.51112079578283, 31.327951590999284 51.50735785321316, 31.33557671878252 51.50749044111071, 31.338832620017964 51.51138594046541, 31.334463005318828 51.51514902641545, 31.32683700647444 51.515016469627675))","POLYGON ((31.32683700647444 51.515016469627675, 31.323581493505134 51.51112079578283, 31.327951590999284 51.50735785321316, 31.33557671878252 51.50749044111071, 31.338832620017964 51.51138594046541, 31.334463005318828 51.51514902641545, 31.32683700647444 51.515016469627675))"
881e6d8463fffff,Суми,"POLYGON ((34.78554405161374 50.91533298250732, 34.78216718314219 50.91152226417238, 34.786255877096686 50.90763021655925, 34.793720860343456 50.907548774222164, 34.79709799871221 50.91135930886301, 34.79300988404469 50.91525146953377, 34.78554405161374 50.91533298250732))","POLYGON ((34.78554405161374 50.91533298250732, 34.78216718314219 50.91152226417238, 34.786255877096686 50.90763021655925, 34.793720860343456 50.907548774222164, 34.79709799871221 50.91135930886301, 34.79300988404469 50.91525146953377, 34.78554405161374 50.91533298250732))"
881e695311fffff,Полтава,"POLYGON ((34.575902712427606 49.581042093604324, 34.572596971527055 49.57714294200942, 34.57662467182131 49.57319598473116, 34.58395756094907 49.57314807016453, 34.58726356839897 49.57704703843441, 34.58323642027393 49.580994104595156, 34.575902712427606 49.581042093604324))","POLYGON ((34.575902712427606 49.581042093604324, 34.572596971527055 49.57714294200942, 34.57662467182131 49.57319598473116, 34.58395756094907 49.57314807016453, 34.58726356839897 49.57704703843441, 34.58323642027393 49.580994104595156, 34.575902712427606 49.581042093604324))"
881e6e6d01fffff,Черкаси,"POLYGON ((32.00556838699701 49.43519485154095, 32.00237660684552 49.43119552356861, 32.006575243921866 49.42731381402873, 32.01396518529254 49.427431303259574, 32.01715731084265 49.43143045565722, 32.01295914972815 49.43531229440085, 32.00556838699701 49.43519485154095))","POLYGON ((32.00556838699701 49.43519485154095, 32.00237660684552 49.43119552356861, 32.006575243921866 49.42731381402873, 32.01396518529254 49.427431303259574, 32.01715731084265 49.43143045565722, 32.01295914972815 49.43531229440085, 32.00556838699701 49.43519485154095))"
881e6bc025fffff,Горішні Плавні,"POLYGON ((33.643205501206225 49.015621323133345, 33.63996262957994 49.011654995516636, 33.64402519574258 49.00770828818723, 33.651330115694854 49.0077277938185, 33.654573278628256 49.01169394031604, 33.65051123040342 49.01564076230184, 33.643205501206225 49.015621323133345))","POLYGON ((33.643205501206225 49.015621323133345, 33.63996262957994 49.011654995516636, 33.64402519574258 49.00770828818723, 33.651330115694854 49.0077277938185, 33.654573278628256 49.01169394031604, 33.65051123040342 49.01564076230184, 33.643205501206225 49.015621323133345))"
881e6b3987fffff,Кам'янське,"POLYGON ((34.55498391909862 48.61053891555507, 34.55172247701637 48.60658246394705, 34.55569868607525 48.60259446479664, 34.562935800137915 48.60256281181867, 34.56619750244687 48.606519079573836, 34.56222183056464 48.610507184159246, 34.55498391909862 48.61053891555507))","POLYGON ((34.55498391909862 48.61053891555507, 34.55172247701637 48.60658246394705, 34.55569868607525 48.60259446479664, 34.562935800137915 48.60256281181867, 34.56619750244687 48.606519079573836, 34.56222183056464 48.610507184159246, 34.55498391909862 48.61053891555507))"
881e681923fffff,Хорол,"POLYGON ((33.27378446485301 49.786340506692184, 33.27052250086327 49.78240630266257, 33.27465423967789 49.77850375906695, 33.28204742425228 49.77853529883213, 33.28530969739715 49.78246932300131, 33.28117847691742 49.78637198726637, 33.27378446485301 49.786340506692184))","POLYGON ((33.27378446485301 49.786340506692184, 33.27052250086327 49.78240630266257, 33.27465423967789 49.77850375906695, 33.28204742425228 49.77853529883213, 33.28530969739715 49.78246932300131, 33.28117847691742 49.78637198726637, 33.27378446485301 49.786340506692184))"
8811b256cbfffff,Путивль,"POLYGON ((33.86622891562599 51.33671466560189, 33.8628692925304 51.332896423470245, 33.86705022370183 51.32904933100789, 33.87459021861032 51.329020357686225, 33.87795014527131 51.3328384178716, 33.87376977356963 51.33668563332459, 33.86622891562599 51.33671466560189))","POLYGON ((33.86622891562599 51.33671466560189, 33.8628692925304 51.332896423470245, 33.86705022370183 51.32904933100789, 33.87459021861032 51.329020357686225, 33.87795014527131 51.3328384178716, 33.87376977356963 51.33668563332459, 33.86622891562599 51.33671466560189))"
881e450dc5fffff,Ватутіне,"POLYGON ((31.02941989058607 49.014854931410554, 31.02628984585624 49.01079812099412, 31.030529010593636 49.006927155662034, 31.037897779110462 49.00711286594027, 31.0410281947913 49.01116950480034, 31.036789471107827 49.01504060494188, 31.02941989058607 49.014854931410554))","POLYGON ((31.02941989058607 49.014854931410554, 31.02628984585624 49.01079812099412, 31.030529010593636 49.006927155662034, 31.037897779110462 49.00711286594027, 31.0410281947913 49.01116950480034, 31.036789471107827 49.01504060494188, 31.02941989058607 49.014854931410554))"
882d64d347fffff,Дніпро,"POLYGON ((35.00214466302432 48.44889628916636, 34.99887310118355 48.44494721565416, 35.00280875300272 48.44094119809713, 35.010015420098 48.44088415312617, 35.013287227358866 48.444833041568685, 35.00935212220118 48.448839160050824, 35.00214466302432 48.44889628916636))","POLYGON ((35.00214466302432 48.44889628916636, 34.99887310118355 48.44494721565416, 35.00280875300272 48.44094119809713, 35.010015420098 48.44088415312617, 35.013287227358866 48.444833041568685, 35.00935212220118 48.448839160050824, 35.00214466302432 48.44889628916636))"
881e6bda21fffff,Кременчук,"POLYGON ((33.41464076057117 49.10183561581269, 33.411403482007145 49.09786610346364, 33.41548677149336 49.09392938074984, 33.42280682695557 49.09396205352353, 33.426044404571854 49.097931385470055, 33.42196162777545 49.101868225045976, 33.41464076057117 49.10183561581269))","POLYGON ((33.41464076057117 49.10183561581269, 33.411403482007145 49.09786610346364, 33.41548677149336 49.09392938074984, 33.42280682695557 49.09396205352353, 33.426044404571854 49.097931385470055, 33.42196162777545 49.101868225045976, 33.41464076057117 49.10183561581269))"
881e6b39b5fffff,Кам'янське,"POLYGON ((34.556413297879764 48.59464923518173, 34.553152497889585 48.59069192636749, 34.557127754562366 48.58670322690512, 34.56436327433834 48.586671730888355, 34.56762433440005 48.590628855832996, 34.56364961471239 48.594617660663445, 34.556413297879764 48.59464923518173))","POLYGON ((34.556413297879764 48.59464923518173, 34.553152497889585 48.59069192636749, 34.557127754562366 48.58670322690512, 34.56436327433834 48.586671730888355, 34.56762433440005 48.590628855832996, 34.56364961471239 48.594617660663445, 34.556413297879764 48.59464923518173))"
881e6d840bfffff,Суми,"POLYGON ((34.8187841902082 50.918813359232324, 34.81540582302218 50.91500408976102, 34.8194922740028 50.91111132519312, 34.82695651198975 50.911027717309906, 34.830335148012225 50.91483680302326, 34.82624927731896 50.91872968037644, 34.8187841902082 50.918813359232324))","POLYGON ((34.8187841902082 50.918813359232324, 34.81540582302218 50.91500408976102, 34.8194922740028 50.91111132519312, 34.82695651198975 50.911027717309906, 34.830335148012225 50.91483680302326, 34.82624927731896 50.91872968037644, 34.8187841902082 50.918813359232324))"
881e652c81fffff,Чернігів,"POLYGON ((31.32572217040862 51.52267422853052, 31.322466347643797 51.518778998972934, 31.32683700647444 51.515016469627675, 31.334463005318828 51.51514902641545, 31.337719216472067 51.51904408147714, 31.333349040507354 51.522806754249686, 31.32572217040862 51.52267422853052))","POLYGON ((31.32572217040862 51.52267422853052, 31.322466347643797 51.518778998972934, 31.32683700647444 51.515016469627675, 31.334463005318828 51.51514902641545, 31.337719216472067 51.51904408147714, 31.333349040507354 51.522806754249686, 31.32572217040862 51.52267422853052))"
881e6ea1a9fffff,Гребінка,"POLYGON ((32.44332920618161 50.12064062721992, 32.44008771989556 50.11669723523978, 32.44429643815514 50.112833760184934, 32.45174614439475 50.11291354848336, 32.45498796895156 50.1168567631759, 32.450779749105344 50.12072036685917, 32.44332920618161 50.12064062721992))","POLYGON ((32.44332920618161 50.12064062721992, 32.44008771989556 50.11669723523978, 32.44429643815514 50.112833760184934, 32.45174614439475 50.11291354848336, 32.45498796895156 50.1168567631759, 32.450779749105344 50.12072036685917, 32.44332920618161 50.12064062721992))"
881e6c44abfffff,Варва,"POLYGON ((32.7218650502912 50.501202836531256, 32.71859400868999 50.49729223153206, 32.72280597792466 50.49343826415389, 32.73028847661796 50.49349477363314, 32.73355985125919 50.49740520028385, 32.729348394275824 50.501259295804985, 32.7218650502912 50.501202836531256))","POLYGON ((32.7218650502912 50.501202836531256, 32.71859400868999 50.49729223153206, 32.72280597792466 50.49343826415389, 32.73028847661796 50.49349477363314, 32.73355985125919 50.49740520028385, 32.729348394275824 50.501259295804985, 32.7218650502912 50.501202836531256))"
881e6e6de5fffff,Черкаси,"POLYGON ((32.042335652459506 49.40813315899037, 32.03914343833517 49.40413349905922, 32.04333804364428 49.40024948838317, 32.05072438646782 49.400365008815925, 32.0539169446057 49.404364493037384, 32.049722816011034 49.40824863253788, 32.042335652459506 49.40813315899037))","POLYGON ((32.042335652459506 49.40813315899037, 32.03914343833517 49.40413349905922, 32.04333804364428 49.40024948838317, 32.05072438646782 49.400365008815925, 32.0539169446057 49.404364493037384, 32.049722816011034 49.40824863253788, 32.042335652459506 49.40813315899037))"
881e6acd13fffff,Кам'янка,"POLYGON ((32.09973922967148 49.040863012453045, 32.09656044203009 49.03684385435271, 32.10073025972916 49.032941863799635, 32.10807839149982 49.03305890430042, 32.11125751798354 49.03707788647314, 32.107088173957194 49.040980004074754, 32.09973922967148 49.040863012453045))","POLYGON ((32.09973922967148 49.040863012453045, 32.09656044203009 49.03684385435271, 32.10073025972916 49.032941863799635, 32.10807839149982 49.03305890430042, 32.11125751798354 49.03707788647314, 32.107088173957194 49.040980004074754, 32.09973922967148 49.040863012453045))"
881e6d843bfffff,Суми,"POLYGON ((34.831748451394986 50.89943129449174, 34.8283705057865 50.895621311058385, 34.832454865523324 50.891727300385604, 34.83991659064464 50.89164316056841, 34.8432948045161 50.89545296022436, 34.83921102511081 50.89934708347361, 34.831748451394986 50.89943129449174))","POLYGON ((34.831748451394986 50.89943129449174, 34.8283705057865 50.895621311058385, 34.832454865523324 50.891727300385604, 34.83991659064464 50.89164316056841, 34.8432948045161 50.89545296022436, 34.83921102511081 50.89934708347361, 34.831748451394986 50.89943129449174))"
881e682123fffff,Решетилівка,"POLYGON ((34.0708588664903 49.56753251672203, 34.06757394030484 49.56361403502538, 34.071637043714425 49.55967985929287, 34.078984535484295 49.55966405208832, 34.08226974400129 49.56358235168424, 34.07820717851977 49.56751664058523, 34.0708588664903 49.56753251672203))","POLYGON ((34.0708588664903 49.56753251672203, 34.06757394030484 49.56361403502538, 34.071637043714425 49.55967985929287, 34.078984535484295 49.55966405208832, 34.08226974400129 49.56358235168424, 34.07820717851977 49.56751664058523, 34.0708588664903 49.56753251672203))"
882d64d6b9fffff,Новомосковськ,"POLYGON ((35.25666622583278 48.64102733130127, 35.253376536704984 48.637098785302776, 35.25730401606426 48.6330943979572, 35.26452062849214 48.63301845731791, 35.267810556475744 48.63694681787601, 35.26388363327278 48.64095130451246, 35.25666622583278 48.64102733130127))","POLYGON ((35.25666622583278 48.64102733130127, 35.253376536704984 48.637098785302776, 35.25730401606426 48.6330943979572, 35.26452062849214 48.63301845731791, 35.267810556475744 48.63694681787601, 35.26388363327278 48.64095130451246, 35.25666622583278 48.64102733130127))"
881e6e2711fffff,Оржиця,"POLYGON ((32.69457477739093 49.7981094413735, 32.691336924840314 49.79415548409271, 32.69550955204285 49.79026996201147, 32.70291953044033 49.7903382718772, 32.706157710398095 49.794292051111924, 32.70198558465689 49.79817769852828, 32.69457477739093 49.7981094413735))","POLYGON ((32.69457477739093 49.7981094413735, 32.691336924840314 49.79415548409271, 32.69550955204285 49.79026996201147, 32.70291953044033 49.7903382718772, 32.706157710398095 49.794292051111924, 32.70198558465689 49.79817769852828, 32.69457477739093 49.7981094413735))"
881e450f0dfffff,Звенигородка,"POLYGON ((30.953029175749744 49.084479024495444, 30.949899656741405 49.08042372400266, 30.954147794514743 49.07655821216532, 30.961525011862918 49.07674786523548, 30.96465490481785 49.080802994497084, 30.960407206581824 49.08466864192312, 30.953029175749744 49.084479024495444))","POLYGON ((30.953029175749744 49.084479024495444, 30.949899656741405 49.08042372400266, 30.954147794514743 49.07655821216532, 30.961525011862918 49.07674786523548, 30.96465490481785 49.080802994497084, 30.960407206581824 49.08466864192312, 30.953029175749744 49.084479024495444))"
